object_id,mission,period_days,duration_hours,depth_ppm,planet_radius_rearth,score,label,label_raw,duty_cycle,transit_frequency,planet_radius_from_depth,mission_encoded
3831.01,tess,1.7088305,1.871,9720.0,,,candidate,PC,0.04562086955571856,0.5851955474811574,0.0985900603509299,2
3832.01,tess,24.0819851,4.032,7830.0,9.42632,,candidate,PC,0.006976169086658889,0.041524815992017204,0.08848728722251575,2
3833.01,tess,0.4399856,0.603,6830.0,18.9074,,candidate,APC,0.057104141590088406,2.272801655326902,0.08264381404557754,2
3834.01,tess,3.3952015,2.368,8260.0,,,candidate,PC,0.029060621782438144,0.29453332887606226,0.09088454214001411,2
3835.01,tess,1.3460633,1.829,15780.0,14.2662,,candidate,PC,0.05661571289651336,0.7429071129121491,0.12561846997953763,2
3836.01,tess,2.5733766,2.457,6710.0,,,candidate,PC,0.0397823622084696,0.3885945026468337,0.08191458966508958,2
3837.01,tess,11.8886495,4.803,7800.0,11.0233,,planet,CP,0.016833282872036896,0.08411384320817937,0.08831760866327847,2
3838.01,tess,0.8275646,1.056,3670.0,8.41789,,candidate,APC,0.05316805479596397,1.2083648817264538,0.06058052492344384,2
3839.01,tess,3.0193545,1.345,2360.0,14.357,,candidate,PC,0.018560810486700607,0.331196618350048,0.04857983120596448,2
384.01,tess,9.30734,4.683,42774.4,30.7623,,fp,FP,0.020964636512687835,0.10744208334497289,0.20681972826594663,2
3840.01,tess,3.6217624,2.963,6140.0,10.1723,,candidate,PC,0.03408791624026284,0.27610867018775165,0.07835815209663893,2
3841.01,tess,4.1124956,1.9071145,5537.3250771,12.4396125,,candidate,PC,0.019322356032834824,0.24316135438540043,0.07441320499145296,2
3842.01,tess,3.6566206,2.557,21730.0,13.587,,candidate,PC,0.02913664782905469,0.27347655373379454,0.14741099009232655,2
3843.01,tess,19.5112506,3.896,4080.0,,,fp,FP,0.008319986076819356,0.051252480966033,0.06387487769068526,2
3844.01,tess,0.896271,0.996,12490.0,13.8677,,candidate,APC,0.04630295970749918,1.115733968855402,0.11175866856758808,2
3845.01,tess,2.1461672,1.942,14110.0,16.91,,fp,FP,0.037702871736492234,0.4659469215632408,0.11878552100319298,2
3846.01,tess,1.540776,1.705,27310.0,13.3674,,planet,KP,0.04610771888104869,0.6490236088827968,0.1652573750245356,2
3847.01,tess,11.0783748,2.673,9060.0,10.2336,,candidate,PC,0.010053369922093627,0.09026594767311898,0.09518403227432636,2
3848.01,tess,15.9544918,3.742,12480.0,9.88117,,candidate,PC,0.009772587470737656,0.06267827346277492,0.11171392035015153,2
3849.01,tess,1.2220437,1.871,20110.0,14.8723,,candidate,PC,0.0637934088063572,0.8183013422515087,0.1418097316829843,2
385.01,tess,0.6680065,0.835,550.0,15.4569,,fp,FP,0.05208282653936251,1.4969914214906592,0.02345207879911715,2
3850.01,tess,14.4832964,4.696,10870.0,13.2087,,candidate,PC,0.013509815808690255,0.06904505524032499,0.10425929215182693,2
3851.01,tess,3.383466,2.746,1400.0,4.68953,,candidate,PC,0.033816407987154795,0.29555491321621086,0.03741657386773942,2
3852.01,tess,16.1020097,3.871,22600.0,13.9974,,candidate,PC,0.010016865575895576,0.062104049036810605,0.15033296378372907,2
3853.01,tess,5.6922342,2.975,1550.0,4.57552,,candidate,PC,0.02177674511940028,0.175677943820372,0.039370039370059055,2
3854.01,tess,3.2693612,2.029,10790.0,9.96136,,candidate,PC,0.025858772247822195,0.3058701498017411,0.10387492478938312,2
3855.01,tess,3.4952497,1.745,19250.0,12.6528,,candidate,PC,0.020802042650438776,0.2861025923269516,0.13874436925511607,2
3856.01,tess,2.0436029,1.513,12980.0,13.3605,,candidate,PC,0.03084829575582744,0.48933185600783785,0.11392980294900891,2
3857.01,tess,3.2956376,2.487,20300.0,12.4635,,candidate,PC,0.031443080998954494,0.30343142097905423,0.14247806848775008,2
3858.01,tess,16.5968329,4.395,1750.0,4.85367,,candidate,PC,0.011033731622374771,0.06025245937132982,0.04183300132670378,2
3859.01,tess,1.8460997,1.706,3740.0,16.4485,,candidate,APC,0.03850460153009793,0.5416825537645665,0.06115553940568262,2
386.01,tess,5.1119781,1.413,1415.0,10.6694,,candidate,PC,0.011517068118895111,0.19561899140373862,0.03761648574760806,2
3860.01,tess,3.0012386,3.164,13660.0,14.4673,,candidate,PC,0.043926308735777735,0.33319576790729,0.11687600266949584,2
3861.01,tess,1.7763987,0.638,5670.0,10.8531,,candidate,PC,0.014964733611510373,0.5629366875803276,0.0752994023880668,2
3862.01,tess,1.5574603,1.272,3900.0,6.15317,,candidate,PC,0.03402975985968952,0.6420709407488588,0.06244997998398398,2
3863.01,tess,10.9543562,4.737,8770.0,9.03653,,candidate,PC,0.0180179461390894,0.09128788417524711,0.09364827814754524,2
3864.01,tess,7.6605425,4.425,5210.0,,,fp,FP,0.02406813877737771,0.13053905777560793,0.07218032973047436,2
3865.01,tess,3.011593,1.894,6740.0,,,candidate,PC,0.026204293430973795,0.3320501807515159,0.08209750300709517,2
3866.01,tess,2.1371195,2.38,15620.0,13.2766,,candidate,PC,0.04640202228591647,0.4679195524630233,0.12497999839974396,2
3867.01,tess,5.7310859,1.693,10870.0,11.8502,,candidate,PC,0.012308603970962409,0.17448700254169983,0.10425929215182693,2
3868.01,tess,18.565813,3.82,9420.0,7.83236,,candidate,PC,0.008573105129663144,0.05386244060521347,0.09705668446840743,2
3869.01,tess,11.2005651,1.367,7000.0,15.4812,,candidate,APC,0.005085308895113991,0.08928120957039926,0.08366600265340755,2
387.01,tess,4.155,2.807,4900.0,11.0678,,fp,FP,0.028148816686722825,0.24067388688327315,0.06999999999999999,2
3870.01,tess,2.6292572,1.582,3790.0,8.44711,,candidate,PC,0.02507045209067666,0.3803355563693046,0.06156297588648554,2
3871.01,tess,4.754432,2.147,13130.0,11.4372,,candidate,PC,0.01881577722288032,0.2103300667671764,0.11458621208504974,2
3872.01,tess,4.4100654,2.362,6450.0,8.08157,,candidate,PC,0.022316373509260586,0.22675400686801608,0.08031189202104505,2
3873.01,tess,3.8951475,1.386,8970.0,14.6884,,candidate,PC,0.014826139446580648,0.2567296873866779,0.0947100839404126,2
3874.01,tess,5.5822739,1.463,7390.0,11.6541,,candidate,PC,0.010919982506292523,0.17913846900274816,0.08596510920134982,2
3875.01,tess,6.0835972,2.133,8460.0,12.0351,,candidate,PC,0.014608955372653535,0.16437643175981473,0.09197825830053535,2
3876.01,tess,6.5846694,2.572,22460.0,14.5999,,candidate,PC,0.016275178016783447,0.15186791306485334,0.14986660735467391,2
3877.01,tess,4.1225477,2.206,5760.0,12.0574,,candidate,PC,0.02229608323674864,0.24256844863189816,0.0758946638440411,2
3878.01,tess,0.8377576,1.074,1410.0,6.706,,candidate,PC,0.05341640589115515,1.1936627014783274,0.03754996671103718,2
3879.01,tess,4.8104679,2.547,1940.0,4.19665,,candidate,PC,0.022061263520748157,0.20787998606123118,0.044045431091090485,2
388.01,tess,2.9036816,5.0469369,4642.2749148,14.913823,,planet,KP,0.07242152083754638,0.34439037668592865,0.06813424186706711,2
3880.01,tess,2.1614819,1.076,6340.0,8.10367,,candidate,PC,0.02074194252255054,0.46264555812380387,0.07962411694957754,2
3881.01,tess,3.3401814,2.452,4960.0,8.19874,,candidate,PC,0.03058716112444272,0.299384937596503,0.07042726744663604,2
3882.01,tess,2.071333,2.282,1920.0,6.35115,,candidate,APC,0.045904416785390534,0.48278089520130274,0.04381780460041329,2
3883.01,tess,7.0080817,3.179,14900.0,13.1807,,fp,FP,0.018900797536839976,0.14269240040395076,0.12206555615733702,2
3884.01,tess,4.5445569,1.462,30740.0,5.7177,,planet,CP,0.013404313777360047,0.22004345462150557,0.17532826355154493,2
3885.01,tess,2.5227786,2.177,18880.0,10.9418,,unknown,FA,0.03595572490322113,0.3963883315008301,0.13740451229854134,2
3886.01,tess,3.0215428,3.08889,15111.7114542,,,candidate,PC,0.04259537544859533,0.33095675493989357,0.12292970126946538,2
3887.01,tess,4.2441117,3.771,7540.0,14.06,,candidate,PC,0.03702188139864462,0.23562056578294108,0.08683317338436963,2
3888.01,tess,5.3298577,1.95,9330.0,8.01139,,candidate,PC,0.015244309430625137,0.1876222699153863,0.096591925128346,2
3889.01,tess,2.5228506,2.15,21300.0,12.9082,,candidate,PC,0.035508774611280325,0.3963770189166176,0.14594519519326424,2
389.01,tess,13.45913,3.428,2579.32,7.68909,,fp,FP,0.010612374895950433,0.07429900743955961,0.05078700621221928,2
3890.01,tess,0.6203033,1.031,1390.0,7.82821,,fp,FP,0.06925375591800548,1.6121145897498852,0.0372827037646145,2
3891.01,tess,2.7694074,2.692,1010.0,3.02805,,candidate,PC,0.04050204627411145,0.3610880797097603,0.03178049716414141,2
3892.01,tess,4.5808535,3.488,11480.0,12.4319,,candidate,PC,0.031726256544404516,0.2182999303514072,0.107144761887831,2
3893.01,tess,9.0576962,2.37,3430.0,4.28974,,candidate,PC,0.010902330771482489,0.11040334958463278,0.058566201857385286,2
3894.01,tess,4.3345378,3.336,10000.0,14.3572,,planet,CP,0.03206800965030228,0.23070510539785813,0.1,2
3895.01,tess,6.6713748,3.299,7480.0,9.63035,,candidate,PC,0.02060419890265097,0.14989414175920682,0.08648699324175861,2
3896.01,tess,4.3773113,2.329,1430.0,2.97425,,candidate,PC,0.022169240434571486,0.22845073869889035,0.03781534080237808,2
3897.01,tess,7.6607094,4.261,1860.0,5.12716,,candidate,PC,0.02317561695613551,0.13053621378719835,0.04312771730569565,2
3898.01,tess,8.6789911,3.865,9700.0,11.1545,,candidate,PC,0.018555344142093505,0.11522076569475916,0.09848857801796104,2
3899.01,tess,5.2077671,2.369,850.0,2.66176,,candidate,PC,0.01895406062481814,0.19202087589516054,0.0291547594742265,2
390.01,tess,1.470258,1.126,2700.0,12.2412,,fp,FP,0.03191049915502358,0.6801527350981936,0.05196152422706632,2
3900.01,tess,14.7802661,3.497,6840.0,9.06559,,candidate,PC,0.009858302438366337,0.06765778053211098,0.08270429251254133,2
3901.01,tess,9.546972,2.112,17300.0,12.4743,,candidate,PC,0.009217582286823508,0.10474525325935805,0.13152946437965904,2
3902.01,tess,2.9406027,1.167,9820.0,10.835,,candidate,PC,0.0165357258224649,0.34006634082190024,0.09909591313469997,2
3903.01,tess,14.8496574,4.287,8710.0,9.3235,,candidate,PC,0.012028897043779609,0.06734162095887815,0.09332738076256078,2
3904.01,tess,10.1614815,1.259,3230.0,7.66646,,candidate,APC,0.005162469009399203,0.09841084688290777,0.056833088953531286,2
3905.01,tess,5.3599361,3.407,11350.0,11.2314,,candidate,PC,0.02648507942722178,0.18656938839252207,0.10653637876331258,2
3906.01,tess,0.6451059,0.573,3430.0,6.79091,,candidate,APC,0.037009427444393235,1.5501330866761565,0.058566201857385286,2
3907.01,tess,1.7213564,2.035,11890.0,10.674,,candidate,PC,0.0492586350314593,0.5809372190442375,0.10904127658827184,2
3908.01,tess,1.4680992,2.0456598,18506.4662144,25.1682214,,candidate,APC,0.05805862778210084,0.6811528812221954,0.1360384732875226,2
3909.01,tess,3.5115357,3.527,9290.0,12.81,,candidate,PC,0.04185016069559917,0.28477568945119935,0.09638464608017192,2
391.01,tess,1.9550932,1.78762,19634.9908668,13.1406834,,planet,KP,0.0380975017797958,0.5114845675899236,0.1401249116567072,2
3910.01,tess,5.7158895,2.437,22050.0,12.3206,,candidate,PC,0.01776480575187233,0.17495089784363396,0.14849242404917498,2
3911.01,tess,9.3517097,2.682,1590.0,3.52814,,candidate,PC,0.011949686590463773,0.10693231848289729,0.03987480407475377,2
3912.01,tess,3.4936188,3.355,9730.0,14.2355,,planet,CP,0.04001342867363396,0.28623615146563786,0.09864076236526156,2
3913.01,tess,4.0384773,1.185,8110.0,7.98387,,candidate,PC,0.012226142759301879,0.2476180812010507,0.09005553841935542,2
3914.01,tess,6.7136512,3.541,11490.0,12.5036,,fp,FP,0.02197636759363767,0.14895024632795936,0.10719141756689292,2
3915.01,tess,2.2012625,2.175,25690.0,13.6145,,candidate,PC,0.041169556107006774,0.4542847570428334,0.16028100324118263,2
3916.01,tess,3.4014954,1.959,7370.0,9.32202,,candidate,PC,0.023996798584528443,0.2939883440677297,0.08584870412533901,2
3917.01,tess,8.3289771,2.984,6010.0,,,unknown,FA,0.014927803479413257,0.12006276256900743,0.07752418977325723,2
3918.01,tess,3.0654283,2.194,5850.0,10.6174,,candidate,PC,0.029821825115487668,0.32621868859239017,0.07648529270389177,2
3919.01,tess,7.4332642,3.051,6000.0,10.213,,planet,CP,0.017102176995134923,0.13453039917510265,0.07745966692414834,2
392.01,tess,0.8490674,1.0946576,4907.2475531,10.8189994,,candidate,APC,0.053718625085986495,1.1777628018694393,0.0700517491080701,2
3920.01,tess,2.317939,1.676,13140.0,15.7376,,unknown,FA,0.030127338697581486,0.43141773791286137,0.1146298390472568,2
3921.01,tess,23.2556119,7.878,35720.0,14.4434,,fp,FP,0.014114872634247908,0.04300037360014595,0.1889973544788392,2
3922.01,tess,3.8960617,1.734,22610.0,12.1401,,candidate,PC,0.018544367508348238,0.25666944648232853,0.1503662196106559,2
3923.01,tess,4.1377886,2.2969037,11490.1857603,,,candidate,PC,0.0231293403518327,0.24167498552245997,0.10719228405207158,2
3924.01,tess,2.0474832,3.159,6790.0,14.3474,,fp,FP,0.06428624176256978,0.48840449582199263,0.08240145629781066,2
3925.01,tess,3.0330919,4.043,1280.0,7.40327,,fp,FP,0.055540134914254774,0.32969657134358504,0.03577708763999664,2
3926.01,tess,2.7873223,3.671,5548.0,10.6299,,candidate,PC,0.0548764430052934,0.35876726562981254,0.0744848977981443,2
3927.01,tess,4.4921154,3.108,19562.0,14.9094,,candidate,PC,0.0288282887834983,0.2226122685984425,0.13986421987055875,2
3928.01,tess,2.2035349,2.573,7570.0,13.3861,,candidate,PC,0.04865288647496952,0.45381627493170174,0.08700574693662483,2
3929.01,tess,3.4608812,3.608,16514.0,19.0253,,candidate,PC,0.04343787742073704,0.2889437522443706,0.12850680915811427,2
393.01,tess,2.49221,1.605,1480.0,1.71311,,fp,FP,0.026833613539789986,0.4012502959220932,0.03847076812334269,2
3930.01,tess,2.9284231,3.835,5159.0,,,candidate,PC,0.05456577181988036,0.3414807102156789,0.07182617907142215,2
3931.01,tess,7.6644,4.1888923,8534.5638357,9.9098801,,candidate,PC,0.022772451746603344,0.13047335734043108,0.09238270311968579,2
3932.01,tess,2.4892754,1.513,2750.0,15.5724,,candidate,APC,0.025325308186738466,0.4017233288048402,0.05244044240850758,2
3933.01,tess,1.97549,2.409,5457.0,17.6764,,candidate,PC,0.05081017874046439,0.5062035241889354,0.07387151006985034,2
3934.01,tess,11.7512673,2.143,7683.0,17.4049,,candidate,PC,0.007598471244600713,0.08509720479254182,0.08765272385955841,2
3935.01,tess,1.2257683,1.874,5512.0,,,candidate,PC,0.0637015440302489,0.8158148648484383,0.07424284477308235,2
3936.01,tess,1.4858906,1.697,7264.0,,,candidate,PC,0.04758650019949876,0.6729970564454745,0.08522910301065006,2
3937.01,tess,1.6923573,1.9912433,20172.9323968,12.7696702,,candidate,PC,0.049025386561888165,0.5908917697226229,0.14203144861895903,2
3938.01,tess,2.8778095,2.824,4830.0,7.35828,,fp,FP,0.0408875801774463,0.3474865170887788,0.06949820141557622,2
3939.01,tess,2.3466472,1.957,25278.0,12.2268,,candidate,PC,0.034748157569943476,0.426139898660523,0.15899056575784615,2
394.01,tess,0.39149,0.746,578.202,5.95564,,candidate,APC,0.07939751547506535,2.5543436613962043,0.024045831239530895,2
3940.01,tess,3.4895723,2.378,32560.0,12.9484,,candidate,PC,0.02839411962701943,0.2865680702474627,0.18044389709823938,2
3941.01,tess,2.8817718,2.842,13332.0,14.8764,,candidate,PC,0.04109161824217541,0.34700873955390915,0.11546428019088847,2
3942.01,tess,3.1082514,1.5649451,5659.4686877,13.7608011,,candidate,PC,0.02097836932795505,0.3217242981053592,0.07522944029899464,2
3943.01,tess,5.5613023,5.64,2200.0,10.4506,,candidate,PC,0.042256289502550504,0.17981399788319363,0.0469041575982343,2
3944.01,tess,2.3151015,2.084,5256.0,,,candidate,PC,0.03750735478912408,0.4319465042893368,0.07249827584156743,2
3945.01,tess,4.4638411,1.556,3791.0,9.59744,,candidate,PC,0.014524113175384611,0.2240223111884516,0.06157109711544858,2
3946.01,tess,5.7033411,3.039,14730.0,15.2151,,candidate,PC,0.02220189846263973,0.17533582201492384,0.12136721138759018,2
3947.01,tess,6.7716021,6.279,4580.0,16.5311,,candidate,PC,0.038635613276804905,0.14767554047512627,0.06767569726275452,2
3948.01,tess,2.1176601,3.591,2000.0,5.16544,,fp,FP,0.07065581487794004,0.4722193141382793,0.044721359549995794,2
3949.01,tess,2.2297524,2.498,8798.0,10.5562,,candidate,PC,0.04667932337838647,0.4484802886634408,0.09379765455489812,2
395.01,tess,6.0613441,2.5796829,15346.1553014,27.91045,,candidate,APC,0.017733160455285814,0.1649799093240722,0.12387960002114957,2
3950.01,tess,3.4488281,3.091,14430.0,15.6361,,candidate,PC,0.03734360279268969,0.28995356422664265,0.120124934963562,2
3951.01,tess,2.1861455,2.42,8780.0,11.5599,,candidate,PC,0.046123797950929316,0.45742609538111717,0.09370165420097983,2
3952.01,tess,2.9897732,3.06,12893.0,17.6166,,candidate,PC,0.04264537524117214,0.33447353130331087,0.11354734695271396,2
3953.01,tess,2.9873441,1.668,6090.0,,,candidate,PC,0.023264812379665267,0.3347455018656873,0.07803845206050668,2
3954.01,tess,3.4043154,0.805,9317.0,20.3568,,candidate,PC,0.009852690695658417,0.29374481577118267,0.09652460826131334,2
3955.01,tess,3.1274951,2.5639391,13633.9167281,17.6985303,,candidate,PC,0.03415858136223246,0.3197447055952222,0.11676436411893827,2
3956.01,tess,2.6686464,1.249,7370.0,12.9106,,candidate,PC,0.01950114734820869,0.3747218065308315,0.08584870412533901,2
3957.01,tess,1.5891628,1.576,3550.0,12.5934,,fp,FP,0.041321547840577864,0.6292621498565156,0.05958187643906493,2
3958.01,tess,12.0031646,5.2145528,5497.3001958,10.9265063,,candidate,PC,0.018101312493318082,0.08331136273845649,0.07414378056047588,2
3959.01,tess,3.8426038,2.022,5880.0,12.7873,,candidate,PC,0.021925237257091137,0.2602402048319423,0.07668115805072326,2
396.01,tess,5.9739124,3.1235464,232.5621027,2.3917735,,planet,CP,0.021786018600920005,0.16739448673535956,0.015249986973764928,2
396.02,tess,3.58529,2.495,180.0,1.77141,,planet,CP,0.028995794854344652,0.2789174655327742,0.01341640786499874,2
396.03,tess,11.2304605,3.6009978,208.629137,2.0754665,,planet,CP,0.013360233536282863,0.08904354367303104,0.014444000034616449,2
3960.01,tess,3.2399875,2.749,18440.0,13.613,,candidate,PC,0.035352502645972145,0.3086431660615975,0.13579396157414364,2
3961.01,tess,3.5434689,1.849,20265.0,,,candidate,PC,0.021741877476804346,0.282209334474475,0.1423551895787435,2
3962.01,tess,3.3501179,1.651,4066.0,17.5987,,candidate,PC,0.020534103192806043,0.29849695737573895,0.06376519426771944,2
3963.01,tess,6.2329571,3.043,2367.0,14.2956,,candidate,PC,0.020342136907482752,0.16043749121905557,0.04865182422068057,2
3964.01,tess,1.8011961,3.23,2280.0,9.1446,,unknown,FA,0.07471886783084492,0.5551866340372378,0.047749345545253286,2
3965.01,tess,4.7253516,5.123,7817.0,17.6483,,candidate,PC,0.04517300539780645,0.21162446409278837,0.08841379982785492,2
3966.01,tess,3.9967263,2.886,12060.0,11.278,,candidate,APC,0.030087124054504307,0.25020477384203166,0.10981803130633876,2
3967.01,tess,4.6709424,0.101,870.0,21.2461,,candidate,PC,0.000900960228782383,0.21408955931462564,0.02949576240750525,2
3968.01,tess,2.2171904,1.639,3010.0,,,candidate,APC,0.030800993305160746,0.4510212564514081,0.05486346689738081,2
3969.01,tess,3.8522402,4.195,17145.0,,,candidate,PC,0.04537403110705991,0.2595892125314512,0.13093891705677116,2
397.01,tess,1.5464949,1.101,930.0,3.7295,,fp,FP,0.029663854694897476,0.6466235355835962,0.030495901363953814,2
3970.01,tess,10.6001229,5.375,6115.0,10.601,,candidate,PC,0.02112789969004353,0.09433852884856646,0.0781984654580894,2
3971.01,tess,3.2292942,2.47,10130.0,,,candidate,PC,0.031869709073477005,0.3096651893779142,0.10064790112068905,2
3972.01,tess,10.511362,3.112,16120.0,11.935,,candidate,PC,0.01233585777624885,0.09513514994536389,0.12696456198483103,2
3973.01,tess,2.0615575,1.694,4560.0,,,candidate,PC,0.034237867890336955,0.48507014720666286,0.06752777206453653,2
3974.01,tess,1.7922888,1.622,18880.0,12.6983,,candidate,PC,0.037707836668584516,0.5579457953428042,0.13740451229854134,2
3975.01,tess,9.4258906,2.406,4450.0,9.65497,,fp,FP,0.010635599780884367,0.10609077088163955,0.06670832032063166,2
3976.01,tess,6.6080989,3.928,6740.0,12.1125,,planet,CP,0.02476758734144652,0.15132945422472416,0.08209750300709517,2
3977.01,tess,23.2547644,7.935,9410.0,10.7553,,candidate,PC,0.014217516647900334,0.04300194071198589,0.0970051545022222,2
3978.01,tess,3.5472157,4.503,6550.0,16.293,,candidate,PC,0.05289359764617641,0.28191124661519734,0.08093207028119323,2
3979.01,tess,2.041659,3.521,3230.0,8.90978,,fp,FP,0.07185741268905989,0.4897977576079061,0.056833088953531286,2
398.01,tess,1.3600283,2.1652751,19427.6944703,13.0911813,,planet,KP,0.06633670478278528,0.7352788173599035,0.13938326467083484,2
3980.01,tess,3.6089193,2.255,5318.0,17.0677,,candidate,PC,0.026035033073012557,0.2770912610874951,0.07292461861401814,2
3981.01,tess,2.2437501,3.821,2880.0,10.0826,,fp,FP,0.07095635709758111,0.44568243139019803,0.05366563145999496,2
3982.01,tess,5.3438948,4.139,6479.0,16.9428,,candidate,PC,0.03227203000578031,0.18712943226352435,0.08049223565040295,2
3983.01,tess,3.8961515,1.742,8620.0,8.40446,,unknown,FA,0.018629494600847358,0.2566635306660945,0.09284395510748128,2
3984.01,tess,4.3533211,1.894,21740.0,7.17236,,planet,CP,0.01812792230434522,0.22970968073087925,0.14744490496453241,2
3985.01,tess,3.2358535,3.777,5460.0,,,fp,FP,0.0486347728659533,0.30903747651122027,0.07389181280764466,2
3986.01,tess,1.6212474,3.262,1100.0,10.3122,,fp,FP,0.0838346242940261,0.6168090076813694,0.033166247903554,2
3987.01,tess,3.2358247,3.629,3260.0,,,unknown,FA,0.04672945766602663,0.3090402270555633,0.057096409694480786,2
3988.01,tess,2.8744227,4.081,5002.0,13.3953,,candidate,PC,0.05915680622292145,0.3478959444621697,0.07072481884034769,2
3989.01,tess,4.0104917,2.293,6051.0,,,fp,FP,0.02382293090562104,0.24934598418443304,0.07778817390837761,2
399.01,tess,1.5716819,1.9672248,743.4097278,4.5091786,,fp,FP,0.052152856121839924,0.6362610652957192,0.02726554103259277,2
3990.01,tess,5.8423636,2.416,2280.0,18.7395,,fp,FP,0.01723046930298324,0.17116360234751565,0.047749345545253286,2
3991.01,tess,2.2774846,3.756,1520.0,17.7506,,candidate,PC,0.06871616168118107,0.43908090531106114,0.038987177379235856,2
3992.01,tess,6.397886,2.296,9792.0,,,candidate,PC,0.014952855781842106,0.1563016283816248,0.09895453501482386,2
3993.01,tess,2.2237067,2.7337946,4640.0476893,16.2026957,,candidate,PC,0.051224430062351896,0.44969959392576364,0.06811789551432135,2
3994.01,tess,3.8974136,2.061,1990.0,6.8757,,fp,FP,0.022033843162039563,0.2565804152784811,0.044609416046390925,2
3995.01,tess,6.4219775,4.211,22004.0,,,candidate,APC,0.027321542832146852,0.15571527617466738,0.14833745312630928,2
3996.01,tess,17.2045725,4.987,3770.0,21.5086,,fp,FP,0.012077700080409823,0.05812408300177176,0.06140032573203501,2
3997.01,tess,3.4600026,1.827,8214.0,17.6761,,candidate,PC,0.02200142855383981,0.2890171238599647,0.0906311204829776,2
3998.01,tess,1.81451,1.746,12864.0,13.3431,,candidate,PC,0.04009346876016114,0.5511129726482632,0.1134195750300626,2
3999.01,tess,4.112385,3.474,2110.0,9.65749,,fp,FP,0.03519855266469458,0.24316789405661193,0.045934736311423405,2
400.01,tess,3.6344447,3.871,9230.0,14.25,,planet,KP,0.044378627267782245,0.27514519618361505,0.0960728889958036,2
4000.01,tess,3.7027104,3.572,12813.0,21.058,,candidate,PC,0.04019578018667983,0.27007243126548597,0.11319452283569201,2
4001.01,tess,4.8982659,2.874,2055.0,4.84123,,candidate,PC,0.024447427404869958,0.20415388229536496,0.04533210782657255,2
4002.01,tess,3.3378852,3.261,5564.0,19.0038,,fp,FP,0.04070691226888211,0.29959089066334577,0.07459222479588606,2
4003.01,tess,3.9606593,3.442,5810.0,10.7218,,candidate,PC,0.036210301316921316,0.2524832166200208,0.07622335600063802,2
4004.01,tess,5.3798996,2.85,8550.0,7.09264,,candidate,PC,0.02207290262442816,0.1858770747320266,0.09246621004453465,2
4005.01,tess,3.8471662,2.214,1770.0,7.48475,,fp,FP,0.023978688521436895,0.25993158288820484,0.04207136793592526,2
4006.01,tess,3.0491667,4.0262835,6641.051542,,,unknown,FA,0.0550189048371806,0.32795845501001963,0.08149264716525044,2
4007.01,tess,4.5432349,3.609,12236.0,12.5868,,candidate,PC,0.03309866280521837,0.22010748332647295,0.11061645447219867,2
4008.01,tess,2.8278059,2.174,650.0,4.22619,,fp,FP,0.032033080252549626,0.3536310607457181,0.025495097567963924,2
4009.01,tess,4.3271416,2.382,5340.0,14.5369,,candidate,PC,0.02293661940713935,0.2310994398704216,0.07307530362578044,2
401.01,tess,2.48548,2.621,160.0,1.28248,,fp,FP,0.043938528305733034,0.4023367719716111,0.012649110640673518,2
4010.01,tess,5.4146235,2.9417261,4983.0756289,6.6139476,,planet,CP,0.022637201059932114,0.18468504781542058,0.07059090330134613,2
4010.02,tess,14.7091662,3.6278152,5047.9326311,6.5471787,,planet,CP,0.010276514971097862,0.06798481888116813,0.07104880457192789,2
4010.03,tess,1.3483075,1.7568331,1206.3535884,3.1949876,,planet,CP,0.05429130904238585,0.7416705758886604,0.03473260123284751,2
4011.01,tess,4.3359117,3.461,8530.0,13.9797,,candidate,PC,0.03325905675923552,0.2306320029533812,0.09235799911215054,2
4012.01,tess,1.82544,1.744,21650.0,11.7503,,candidate,PC,0.039807754112250564,0.5478131299850995,0.1471393896956216,2
4013.01,tess,2.6325313,4.167,4220.0,15.2766,,candidate,PC,0.06595363177638192,0.37986253002955744,0.06496152707564685,2
4014.01,tess,2.8067423,1.997,17630.0,13.4381,,candidate,PC,0.029645875694869938,0.3562849357420523,0.13277801022759755,2
4015.01,tess,4.7427131,3.115,13560.0,17.876,,candidate,PC,0.027366543986535194,0.2108497771033209,0.11644741302407709,2
4016.01,tess,1.8137851,1.29,3625.0,,,candidate,PC,0.029634161180395628,0.5513332312631745,0.06020797289396148,2
4016.02,tess,4.3962009,3.9496949,4441.9711318,,,candidate,PC,0.037434736168070325,0.22746913135839628,0.06664811424038943,2
4017.01,tess,7.0423707,2.687,5890.0,14.7821,,candidate,PC,0.015897818803167138,0.14199763724451483,0.07674633541739957,2
4018.01,tess,3.0755983,1.617,6482.0,,,candidate,PC,0.021906306815165037,0.32513998983547365,0.08051086883148138,2
4019.01,tess,2.2963814,2.649,7950.0,20.9239,,fp,FP,0.04806475091637652,0.4354677319717012,0.08916277250063505,2
402.01,tess,4.7559737,2.5469696,398.6310113,1.725417,,planet,CP,0.022313776321625442,0.21026188601505513,0.019965745948999754,2
402.02,tess,17.1807214,2.1004813,680.1385904,2.1954034,,planet,CP,0.005094084941431311,0.05820477363657151,0.026079466835040935,2
4020.01,tess,3.2174446,3.8917348,11554.503179,,,unknown,FA,0.0503988838429935,0.3108056623570146,0.10749187494410914,2
4021.01,tess,5.1175439,1.483,3090.0,12.6029,,candidate,PC,0.012074477107400422,0.19540623774619695,0.055587768438749185,2
